"ID","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","CNT_FAM_MEMBERS","AGE","AMT_INCOME_TOTAL_LOG","INCOME_PER_FAMILY_MEMBER_LOG","EMPLOYMENT_RATIO","CREDIT_MATURITY","INCOME_PER_AGE_LOG","target_class","CODE_GENDER_M","NAME_INCOME_TYPE_Commercial.associate","NAME_INCOME_TYPE_State.servant","NAME_INCOME_TYPE_Working","NAME_EDUCATION_TYPE_Higher.education","NAME_EDUCATION_TYPE_Secondary...secondary.special","NAME_FAMILY_STATUS_Civil.marriage","NAME_FAMILY_STATUS_Married","NAME_FAMILY_STATUS_Separated","NAME_FAMILY_STATUS_Single...not.married","NAME_HOUSING_TYPE_House...apartment","OCCUPATION_TYPE_Core.staff","OCCUPATION_TYPE_Drivers","OCCUPATION_TYPE_Laborers","OCCUPATION_TYPE_Managers","OCCUPATION_TYPE_Retired","OCCUPATION_TYPE_Sales.staff","OCCUPATION_TYPE_Unknown"
"5118291",0,0,0.285714285714286,1,1,0,0.375,0.320517163504968,0.333916516077794,0.29143080836999,0.32310035957431,0.194779439352522,0.382546228604988,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"6234601",1,1,0,1,0,1,0,0.139848690153568,0.358094170109738,0.558995792125638,0.137424728664389,0.131853995819264,0.451826371179503,7,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"6744235",0,1,0,1,1,0,0,0.770833333333333,0.517742593655867,0.701215522449314,0.812239217149587,0.135927533901485,0.460365654297348,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"6508927",0,0,0.285714285714286,0,0,1,0.375,0.433152664859982,0.29106182506756,0.253255446331942,0.10723806157518,0.400653910060567,0.320830395513371,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"6832824",1,1,0.142857142857143,0,0,0,0.125,0.486901535682023,0.408161385806057,0.480582784634574,0.206575493377038,0.387575708849225,0.412121849035683,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"6211009",0,1,0,0,0,0,0,0.359360885275519,0.327384092147663,0.531638309295729,0.0317536749725916,0.375247896231977,0.368039109096532,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"6047132",0,1,0.142857142857143,1,0,0,0.25,0.188403342366757,0.408161385806057,0.40862432298776,0.300094693712424,0.107198370584767,0.481032849529317,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"6357289",0,1,0,0,0,0,0.125,0.87279810298103,0.46547389080058,0.531638309295729,0.0215896251365066,0.86058851905451,0.400699059873263,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
"5690239",1,1,0.142857142857143,0,1,0,0.25,0.280657181571816,0.384696474166644,0.387721276452377,0.31981258894059,0.167068660556359,0.436263234687347,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"6463830",0,1,0,0,1,0,0.125,0.446138211382114,0.274450483781419,0.361469835234215,0.102953004466155,0.414536099051294,0.303776139971451,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"6481122",1,1,0,0,0,0,0.125,0.519365401987353,0.54625143041044,0.603597209140761,0.0223515527744709,0.529667149059334,0.526159775110162,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"6605976",1,1,0,0,0,0,0,0.706808943089431,0.429151476150035,0.622295827779658,0.0138752760301551,0.711207589644637,0.392863082831177,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"5202727",0,1,0.142857142857143,0,0,0,0.25,0.385783649503162,0.522786457283075,0.510735098436851,0.205469567225265,0.306104947204802,0.532244217160253,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"5877359",1,1,0.142857142857143,0,1,0,0.25,0.534270551038844,0.54625143041044,0.531638309295729,0.0947324686690614,0.497400439513319,0.523439737084988,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"6395326",0,1,0,0,0,0,0,0.5761630532972,0.46547389080058,0.654652952902241,0,0.597630916010077,0.44575276732445,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"6594950",0,1,0,0,0,1,0.125,0.491079494128275,0.408161385806057,0.480582784634574,0.178805844790125,0.407889800075039,0.411327881699277,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"5992696",1,1,0.285714285714286,0,1,0,0.375,0.14380081300813,0.358094170109738,0.312968570696112,0.0340456231794885,0.174304550570831,0.450613489621515,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"5727837",1,1,0.142857142857143,0,1,0,0.25,0.356707317073171,0.408161385806057,0.40862432298776,0.141985931295059,0.31548480463097,0.438885151050346,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
"5927719",0,0,0,0,0,0,0.125,0.351738934056007,0.246607044439218,0.336666299533753,0.0868587751567057,0.339711636383127,0.299486485032847,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
"6691440",1,0,0,0,1,0,0,0.77247064137308,0.246607044439218,0.459679628550482,0,0.783995283271694,0.224332705474673,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"5159189",0,1,0,0,1,0,0.125,0.412488708220415,0.333916516077794,0.414443564913201,0.127115510830508,0.371442354076218,0.362334244203989,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"5317533",0,1,0,1,1,0,0.125,0.527608401084011,0.189295031343679,0.285611651254969,0.684436113455433,0.117757410087367,0.214209056746054,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"6563462",0,0,0,1,1,0,0,0.470076784101174,0.358094170109738,0.558995792125638,0.0523919408793023,0.465723321005521,0.371810416226372,4,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
"5642276",0,1,0,0,0,0,0.125,0.821081752484191,0.327384092147663,0.40862432298776,0,0.830144181808436,0.287662962105667,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"6525302",0,1,0.142857142857143,0,0,0,0.25,0.363651761517615,0.46547389080058,0.459679628550482,0.40809276256215,0.181862035697057,0.48719990451931,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
"6063973",0,1,0,0,0,0,0.125,0.676942186088527,0.384696474166644,0.459679628550482,0.611962954318822,0.244519483303854,0.358842019885173,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
"6220766",0,0,0,0,0,0,0.125,0.764340560072267,0.384696474166644,0.459679628550482,0,0.776277000589591,0.345592597092167,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"6661221",1,1,0,0,0,0,0.125,0.746047877145438,0.384696474166644,0.459679628550482,0.0123092175624815,0.749316610387522,0.348283109788309,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"5599202",0,1,0,0,1,0,0,0.471883468834688,0.46547389080058,0.654652952902241,0.235197815236435,0.358310553679584,0.464856761224958,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
"5279481",0,1,0.142857142857143,0,0,0,0.125,0.451219512195122,0.429151476150035,0.499281315633438,0.671971409844819,0.0873666720265851,0.437312219276737,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
"5617411",1,0,0,0,1,0,0.125,0.708163956639566,0.225617101665063,0.317968031450055,0.428481101015194,0.399796323095889,0.21566239610285,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"6744464",1,0,0.142857142857143,0,0,0,0.25,0.154866757000903,0.429151476150035,0.427322766347413,0.173785127098178,0.130728412928123,0.509069972140026,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
"6690512",0,1,0,0,0,1,0.125,0.528624661246612,0.327384092147663,0.40862432298776,0.0516179150729218,0.519751299780243,0.334097936309406,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"5512791",0,0,0,0,0,0,0,0.435749774164408,0.35231923681397,0.553851303769797,0.259139274639648,0.315967197298601,0.373580432086151,7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"5137365",1,0,0,0,1,0,0.125,0.394647696476965,0.50992896656948,0.571240127838394,0.100490041745054,0.370531167926247,0.519170593761156,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"5873474",0,0,0,0,0,0,0.125,0.210648148148148,0.144840545851958,0.246010884365435,0.149092469629932,0.187650747708635,0.245829668373999,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"6388862",0,1,0,0,0,0,0.125,0.229110207768744,0.374477752424887,0.450576528541013,0.220202876423029,0.172428579085598,0.440561445098941,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"5861246",0,1,0,0,0,0,0.125,0.752879403794038,0.29106182506756,0.376267592242842,0,0.765396365975237,0.265847415281314,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"5744028",1,1,0,0,1,0,0.125,0.829324751580849,0.259152908294093,0.347842420919916,0,0.837969662861125,0.227191679898461,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
"5929466",1,1,0.285714285714286,0,0,0,0.375,0.489385727190605,0.358094170109738,0.312968570696112,0.0899654416012056,0.460524200032159,0.368103440854473,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"6737044",1,1,0,0,1,0,0.125,0.775180668473351,0.358094170109738,0.435981618018831,0,0.786568044165729,0.320882643178856,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"5565288",1,1,0,0,0,0,0.125,0.755645889792231,0.358094170109738,0.435981618018831,0.305087717671128,0.528273570241732,0.323731003741329,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"5598469",0,1,0,0,0,0,0,0.159609304426378,0.29106182506756,0.499281315633438,0.184238602694915,0.130621214557539,0.387541691973556,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"5045046",0,0,0,0,0,1,0,0.254177958446251,0.408161385806057,0.603597209140761,0.0838223817883964,0.25411373747119,0.463321739579537,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
"5170231",1,1,0,0,0,0,0.125,0.610433604336043,0.358094170109738,0.435981618018831,0.0402963432897113,0.602401243501099,0.346514381662052,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"5834005",1,0,0,0,1,0,0.125,0.654415085817525,0.189295031343679,0.285611651254969,0.0559620470108337,0.631719997856033,0.192518793481291,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"5069307",0,1,0,0,0,0,0.125,0.46019647696477,0.358094170109738,0.435981618018831,0.120884891564517,0.416358471351235,0.373738392217632,5,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
"6498686",0,1,0,0,0,0,0.125,0.300756549232159,0.408161385806057,0.480582784634574,0.391243875180685,0.147397759554055,0.451791599329139,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"6431005",0,0,0,1,0,0,0.125,0.563742095754291,0.189295031343679,0.285611651254969,0.470593096779192,0.276250200996945,0.207746558747148,7,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"6836396",0,1,0,0,0,1,0.125,0.676829268292683,0.327384092147663,0.40862432298776,0.160882452204051,0.57522645655786,0.309017146278896,7,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"6272744",0,1,0,0,0,0,0,0.706018518518518,0.36370640841778,0.563995346777998,0,0.720909042182559,0.336065901954748,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"6542541",0,1,0.142857142857143,1,0,0,0.25,0.548215898825655,0.358094170109738,0.364023406768569,0.147590650074356,0.475531971914027,0.357274730655531,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"5537380",0,0,0.285714285714286,0,0,0,0.375,0.287714543812105,0.189295031343679,0.162601608584898,0.033484914174244,0.307927319504744,0.264595832417047,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
"6122615",0,1,0.142857142857143,0,0,1,0.25,0.474988708220416,0.358094170109738,0.364023406768569,0.0284699083985589,0.484536635043147,0.370859863894976,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"6420247",0,1,0,0,0,0,0,0.635106142728094,0.4621255466364,0.651670144845117,0.28560104360749,0.452109127941255,0.432906400767299,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"6472358",0,0,0.142857142857143,0,0,0,0.25,0.411246612466125,0.327384092147663,0.336666299533753,0.298554357714105,0.27501741973522,0.356910768185365,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"6060706",1,0,0,0,0,0,0.125,0.685580397470641,0.327384092147663,0.40862432298776,0.197321630454117,0.55566275392614,0.307643886931458,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"5610077",0,1,0,0,0,0,0,0.760106142728094,0.327384092147663,0.531638309295729,0,0.772257061692662,0.296370324640783,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"6258667",1,1,0,0,0,0,0.125,0.203082655826558,0.46547389080058,0.531638309295729,0.170671421481599,0.172214182344428,0.52677354442115,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"6154767",0,0,0,0,0,0,0,0.873475609756098,0.144840545851958,0.369022898821592,0,0.879884225759768,0.12182916699078,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"6744525",1,1,0.142857142857143,0,0,0,0.25,0.489046973803071,0.246607044439218,0.264708933358816,0.434656605840946,0.250629790427185,0.271214165102249,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"6045496",0,1,0,0,0,0,0,0.0332542908762421,0.274450483781419,0.484483421450994,0.207259369116588,0.0191885083346733,0.415468510101103,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"5177428",0,1,0,0,0,0,0,0.753387533875339,0.522786457283075,0.705708751439099,0,0.765878758642869,0.467304281524634,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"5785104",0,1,0,1,1,0,0.125,0.240345528455285,0.46547389080058,0.531638309295729,0.0416945359891648,0.260384842150399,0.516751917531416,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"6601731",0,1,0.142857142857143,0,0,0,0.25,0.315379403794038,0.429151476150035,0.427322766347413,0.261215683963098,0.221471833628129,0.466582125986378,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
"5949550",0,1,0,0,1,0,0.125,0.821364046973803,0.236388380948667,0.327563303306444,0,0.830412177734898,0.208505141050834,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"5669558",1,1,0.142857142857143,0,0,0,0.25,0.210365853658537,0.408161385806057,0.40862432298776,0.390986837801452,0.0852763038001822,0.474915459034633,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"6411732",0,1,0,1,0,0,0.125,0.459801264679313,0.29106182506756,0.376267592242842,0.345149764208518,0.28402208286434,0.315518925742335,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"5888154",1,1,0.285714285714286,0,0,0,0.375,0.186483739837398,0.39441652151566,0.345325076086693,0.185478716937879,0.152328884600954,0.469622208360246,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"5741277",0,1,0.142857142857143,1,1,0,0.25,0.383751129177958,0.313639262993067,0.324422170397961,0.155462143531482,0.331350163477515,0.350764842666206,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"6637400",1,0,0.142857142857143,1,1,0,0.25,0.446702800361337,0.50992896656948,0.499281315633438,0.300893475698689,0.300262636007933,0.508472581190595,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"6158963",0,1,0.142857142857143,0,0,0,0.25,0.208276874435411,0.214230002399209,0.235867163553441,0.201235075327417,0.163691911882939,0.306817378528984,2,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
"6098376",0,1,0,0,1,0,0,0.964092140921409,0.246607044439218,0.459679628550482,0,0.965910918154044,0.198580240161047,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"5364836",1,0,0,1,1,0,0,0.285964317976513,0.384696474166644,0.58269394350681,0.196756031207821,0.22913651712494,0.434960872915082,7,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"5794883",0,0,0,1,1,0,0.125,0.22289972899729,0.384696474166644,0.459679628550482,0.179250786515352,0.1850779868146,0.451108445839761,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"5114613",0,1,0,0,1,1,0,0.683943089430894,0.313639262993067,0.519393992362985,0,0.699951760733237,0.295947375482174,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"6412184",1,1,0,0,0,0,0.125,0.596883468834688,0.408161385806057,0.480582784634574,0.082846014851301,0.560969073270086,0.392346167102764,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"5169724",0,1,0,0,0,0,0.125,0.17457091237579,0.384696474166644,0.459679628550482,0.262103570471745,0.111968698075789,0.46458905948655,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"6248475",0,1,0,0,0,0,0.125,0.67310298102981,0.29106182506756,0.376267592242842,0.772235771332575,0.125314895213593,0.278019691653913,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"6792413",1,1,0.142857142857143,0,0,0,0.25,0.296804426377597,0.313639262993067,0.324422170397961,0.393057467510418,0.143806614139465,0.3705278553303,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"6185057",1,1,0.285714285714286,0,0,0,0.375,0.213471093044264,0.408161385806057,0.357569236521577,0.161947708799919,0.184595594146969,0.47406770053462,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"5023283",0,1,0,0,0,0,0.125,0.458785004516712,0.384696474166644,0.459679628550482,0.29622275839768,0.312054456772257,0.397152763678094,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"5956494",1,0,0,1,0,0,0.125,0.643857271906052,0.448139331023075,0.516196209572281,0.0553102771053521,0.622554537171035,0.41931388181062,2,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"6824699",1,0,0,0,1,0,0.125,0.280600722673893,0.429151476150035,0.499281315633438,0.140322036798578,0.251219381465402,0.474944819489136,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
"5808487",0,0,0,1,1,0,0.125,0.0767841011743451,0.327384092147663,0.40862432298776,0.128064739841865,0.0808811706062068,0.445713598146042,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"5029063",0,1,0.142857142857143,0,0,1,0.25,0.125959801264679,0.189295031343679,0.213654942346928,0.0742595637149686,0.143056225545372,0.309346572866813,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"6064341",1,1,0,0,0,0,0.125,0.892502258355917,0.175550307595404,0.27336761601549,0,0.897947151203302,0.145994234617306,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
"5683618",0,1,0,0,0,0,0,0.424966124661247,0.29887540674763,0.506241894727916,0.0869412289858348,0.404941844883958,0.329290477635478,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"5995973",0,0,0,0,0,0,0.125,0.408423667570009,0.408161385806057,0.480582784634574,0.286514125671159,0.279573350485073,0.427754341033036,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"5872910",1,0,0,0,1,0,0,0.85083559168925,0.327384092147663,0.531638309295729,0,0.858390952457523,0.283567953632735,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"5993372",0,1,0,0,1,0,0.125,0.651422764227642,0.539497494401818,0.597580610141068,0.534616814563664,0.286112451090743,0.497553970606831,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"5298289",0,1,0,0,1,0,0,0.974932249322493,0.358094170109738,0.558995792125638,0,0.976201961730182,0.294166088663175,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"5408022",0,0,0.285714285714286,0,1,1,0.375,0.442355465221319,0.384696474166644,0.336666299533753,0.0985720842462087,0.413732111271909,0.40041236772688,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
"5677639",0,0,0.142857142857143,0,0,1,0.25,0.195404245709124,0.327384092147663,0.336666299533753,0.419821450489558,0.0630862410891354,0.408798706012411,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"5609480",0,1,0,1,1,0,0.125,0.266485998193315,0.429151476150035,0.499281315633438,0.0999335757141419,0.25770488288578,0.478457375536344,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"6480721",0,1,0,0,0,0,0,0.314645438121048,0.358094170109738,0.558995792125638,0.094715443240348,0.302781797716675,0.404948999159431,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
"5235851",0,0,0,0,1,0,0.125,0.75440379403794,0.144840545851958,0.246010884365435,0,0.766843543978131,0.138509895560482,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"6591458",0,1,0,0,0,0,0,0.70872854561879,0.29106182506756,0.499281315633438,0.027845544086149,0.702470922441979,0.272477960746951,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"6277705",1,1,0,0,0,0,0.125,0.443315266485998,0.384696474166644,0.459679628550482,0.385592037520081,0.248807418127244,0.400220247883684,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"6099527",0,1,0.142857142857143,0,0,0,0.125,0.680386178861788,0.408161385806057,0.480582784634574,0.045391463588554,0.663182719622662,0.378708186110005,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"5065320",1,1,0.285714285714286,0,0,0,0.375,0.284044715447154,0.496184074170315,0.435981618018831,0.178527869588683,0.236158010398242,0.532406779539817,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"5028693",1,1,0.142857142857143,0,0,0,0.125,0.613143631436314,0.384696474166644,0.459679628550482,0.559026355619389,0.246556252344964,0.369196705176992,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"5166730",0,0,0,0,1,0,0.125,0.709744805781391,0.448139331023075,0.516196209572281,0,0.724446588411856,0.408928226691335,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"5839577",0,1,0.285714285714286,1,0,0,0.375,0.340390695573622,0.175550307595404,0.15035794891627,0.690984482670866,0.0221364635257543,0.240256713895066,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"6611448",0,1,0.285714285714286,0,1,1,0.25,0.300022583559169,0.246607044439218,0.264708933358816,0.079506931993147,0.297153883260974,0.311458145108428,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"5058441",1,1,0.428571428571429,0,0,0,0.375,0.913222673893406,0.246607044439218,0.213654942346928,0,0.917618052205606,0.20505190664927,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"5905594",0,1,0,0,0,0,0.125,0.565887533875339,0.408161385806057,0.480582784634574,0.25893120179983,0.417162459130621,0.397694881584903,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"6543805",1,1,0.285714285714286,0,0,0,0.375,0.144139566395664,0.54625143041044,0.480582784634574,0.103777107787244,0.148255346518733,0.614181308506846,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"6396614",0,1,0,0,0,0,0,0.742829719963866,0.270071833103695,0.480582784634574,0,0.755855710993193,0.24908356069381,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"6781781",0,1,0.285714285714286,1,0,0,0.375,0.161754742547425,0.324035760489466,0.282628921181096,0.236362412996687,0.112075896446374,0.415584164172528,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"6372966",1,1,0.142857142857143,1,0,0,0.25,0.168812104787714,0.358094170109738,0.364023406768569,0.218734221422706,0.124618105804792,0.443128524164936,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
"5602771",0,1,0.285714285714286,0,0,0,0.375,0.324920957542909,0.358094170109738,0.312968570696112,0.0729896533655889,0.322720694645441,0.402551316432728,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
"5769703",0,1,0.428571428571429,0,0,0,0.5,0.779753839205059,0.429151476150035,0.336666299533753,0.404711218399588,0.466366511229029,0.382020608004651,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"6618810",1,1,0.142857142857143,0,1,0,0.25,0.421352755194218,0.537194324005644,0.523570000858676,0.674798087954615,0.0708045237712386,0.537317035800793,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"6108024",0,0,0,1,0,0,0.125,0.706865401987353,0.472006338532427,0.537457593627307,0.757267601958896,0.151256900895106,0.430128401985357,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"6018614",0,1,0.142857142857143,0,0,0,0.125,0.468044263775971,0.408161385806057,0.480582784634574,0.417926368757614,0.246717049900841,0.415751413127233,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
"6211422",1,1,0,0,0,0,0.125,0.80199864498645,0.327384092147663,0.40862432298776,0,0.812027657179611,0.290341270498235,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"6089170",0,1,0,0,0,1,0.125,0.478827913279133,0.358094170109738,0.435981618018831,0.571965900922429,0.161333547730074,0.370120518347811,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"6211597",0,0,0.142857142857143,1,0,0,0.125,0.204776422764228,0.346371893358675,0.425539121320112,0.0468752121446342,0.225438173339765,0.42270675808217,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"6021408",1,1,0,0,0,1,0.125,0.379742547425474,0.496184074170315,0.558995792125638,0.559254187389105,0.111861499705204,0.510403392842858,7,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"5933830",1,1,0,0,0,0,0.125,0.289916440831075,0.46547389080058,0.531638309295729,0.181342566328947,0.239695556627539,0.504259661921969,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"6092338",0,1,0,0,0,0,0.125,0.741248870822041,0.429151476150035,0.499281315633438,0.968496372090086,0.00257276089403438,0.387659306947252,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"6544938",1,1,0,0,0,0,0.125,0.851117886178862,0.246607044439218,0.336666299533753,0,0.858658948383984,0.213295790410909,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"5377293",0,0,0.142857142857143,0,0,0,0.25,0.311201445347787,0.358094170109738,0.364023406768569,0.0360271442650101,0.328455807471726,0.405760100935599,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
