"CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_EMPLOYED","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS","TARGET","EMPLOYMENT_STATUS_FLAG","EDUCATION_LEVEL","AGE"
"F",1,0,1,283500,"Commercial associate","Married","House / apartment",2216,0,0,0,"Unknown",3,"0","Working",2,41.5879534565366
"F",1,0,0,247500,"Working","Married","House / apartment",3160,1,1,0,"Unknown",2,"0","Working",4,28.539356605065
"F",1,0,0,216000,"Commercial associate","Married","House / apartment",1273,0,0,0,"Managers",2,"0","Working",4,33.3251197809719
"F",0,1,0,180000,"Working","Married","House / apartment",274,0,1,0,"Laborers",2,"0","Working",2,48.8898015058179
"F",1,1,0,193500,"Working","Single / not married","House / apartment",1496,0,0,0,"Laborers",1,"0","Working",2,49.3607118412047
"M",0,1,0,211500,"Working","Married","House / apartment",6603,1,0,0,"Unknown",2,"0","Working",4,61.2375085557837
"F",0,1,0,157500,"Commercial associate","Single / not married","House / apartment",9548,0,0,0,"Unknown",1,"0","Working",2,53.9055441478439
"F",1,1,0,247500,"Working","Married","House / apartment",802,0,0,1,"Laborers",2,"1","Working",2,38.8774811772758
"F",1,1,0,225000,"Working","Married","House / apartment",4968,0,0,0,"Managers",2,"0","Working",2,57.1416837782341
"F",0,1,0,135000,"Working","Married","House / apartment",432,0,0,0,"Managers",2,"0","Working",2,53.0212183436003
"F",1,1,0,135000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,57.9603011635866
"F",1,0,0,135000,"Working","Married","House / apartment",5651,1,0,0,"Core staff",2,"1","Working",4,40.4298425735797
"F",0,0,0,90000,"Working","Married","House / apartment",2624,1,0,0,"Sales staff",2,"0","Working",2,38.4339493497604
"F",0,1,0,121500,"State servant","Widow","House / apartment",8252,0,0,0,"Medicine staff",1,"0","Working",2,53.741273100616
"M",1,1,0,270000,"Working","Single / not married","House / apartment",1331,0,0,1,"Medicine staff",1,"1","Working",4,29.223819301848
"F",0,0,3,54000,"Working","Married","House / apartment",3029,1,1,0,"Unknown",5,"1","Working",2,36.9226557152635
"M",0,1,1,112500,"Working","Married","House / apartment",138,0,1,0,"Unknown",3,"1","Working",2,28.684462696783
"M",0,0,0,108000,"Working","Civil marriage","Rented apartment",1371,1,1,0,"Core staff",2,"0","Working",2,27.5975359342916
"M",1,1,0,202500,"Commercial associate","Married","House / apartment",210,0,0,0,"Laborers",2,"0","Working",2,34.3791923340178
"F",0,0,0,112500,"Pensioner","Widow","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,55.9342915811088
"M",1,0,0,225000,"Working","Married","With parents",415,0,0,0,"High skill tech staff",2,"0","Working",4,53.5496235455168
"F",0,1,0,108000,"Working","Married","House / apartment",1404,0,0,0,"Cooking staff",2,"1","Working",2,44.6406570841889
"F",0,1,0,450000,"Commercial associate","Separated","House / apartment",1696,0,1,0,"Unknown",1,"0","Working",4,44.3668720054757
"F",0,1,0,90000,"Working","Married","House / apartment",863,0,0,0,"Cleaning staff",2,"0","Working",2,51.4305270362765
"F",0,0,1,81000,"Working","Separated","House / apartment",1856,0,0,0,"Cooking staff",2,"0","Working",2,31.6960985626283
"M",1,1,0,270000,"State servant","Married","House / apartment",3827,0,0,0,"Managers",2,"0","Working",2,31.8439425051335
"M",0,1,0,270000,"Commercial associate","Married","House / apartment",1496,0,1,0,"Drivers",2,"0","Working",4,38.3244353182752
"F",0,1,1,135000,"Commercial associate","Married","House / apartment",210,0,1,0,"Laborers",3,"1","Working",2,32.3997262149213
"F",0,1,0,144000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",4,62.6091718001369
"M",1,0,1,369000,"State servant","Married","House / apartment",2509,0,0,0,"Managers",3,"0","Working",4,34.8364134154689
"M",1,1,1,112500,"Working","Civil marriage","House / apartment",1757,1,1,0,"Unknown",3,"0","Working",2,50.2532511978097
"F",0,0,1,180000,"Working","Married","With parents",1928,0,0,1,"Sales staff",3,"0","Working",4,26.5188227241615
"M",1,1,0,189000,"State servant","Married","House / apartment",3924,0,0,0,"Unknown",2,"0","Working",2,31.5455167693361
"F",0,1,1,270000,"State servant","Married","House / apartment",6093,0,0,0,"Unknown",3,"0","Working",2,43.1978097193703
"F",1,0,0,121500,"Working","Married","With parents",179,1,0,1,"Accountants",2,"1","Working",2,22.8227241615332
"F",0,1,0,144000,"Working","Married","House / apartment",474,0,0,0,"Unknown",2,"0","Working",2,41.845311430527
"F",0,1,0,54000,"Working","Civil marriage","House / apartment",491,0,1,0,"Cooking staff",2,"0","Working",2,32.8542094455852
"M",0,0,0,247500,"Working","Civil marriage","House / apartment",638,1,1,0,"Cooking staff",2,"0","Working",2,22.7049965776865
"F",0,1,1,225000,"Commercial associate","Married","House / apartment",327,0,0,0,"Laborers",3,"0","Working",2,37.7494866529774
"M",0,1,0,333000,"Commercial associate","Single / not married","House / apartment",795,0,1,0,"IT staff",1,"0","Working",2,35.7316906228611
"F",0,0,0,126000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,58.5160848733744
"M",0,1,0,135000,"Working","Single / not married","With parents",1054,0,0,0,"Drivers",1,"0","Working",2,31.0581793292266
"M",0,1,0,135000,"Working","Married","House / apartment",7097,0,0,0,"Laborers",2,"0","Working",4,54.154688569473
"F",1,1,1,157500,"Working","Married","House / apartment",3590,1,0,0,"Laborers",3,"0","Working",2,46.3080082135524
"F",0,1,0,135000,"Working","Married","House / apartment",398,0,0,0,"Unknown",2,"1","Working",2,27.4250513347023
"M",1,1,0,153000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,59.2662559890486
"M",0,0,1,180000,"Working","Married","House / apartment",2033,0,0,0,"Core staff",3,"0","Working",2,55.315537303217
"F",0,0,0,135000,"Commercial associate","Single / not married","House / apartment",4208,0,0,0,"Sales staff",1,"1","Working",2,42.6173853524983
"F",0,1,0,238500,"Working","Married","House / apartment",14536,0,0,0,"High skill tech staff",2,"0","Working",2,60.9062286105407
"F",0,1,0,90000,"Working","Married","House / apartment",3441,0,0,0,"Cooking staff",2,"1","Working",2,55.7782340862423
"M",0,1,0,166500,"Commercial associate","Married","House / apartment",795,0,0,0,"Laborers",2,"0","Working",2,30.5215605749487
"F",0,1,0,157500,"Working","Married","House / apartment",958,0,0,0,"Laborers",2,"0","Working",3,27.0034223134839
"F",0,0,2,63000,"Working","Married","House / apartment",5092,1,1,0,"Sales staff",4,"0","Working",2,34.1711156741958
"F",0,0,0,139500,"Pensioner","Widow","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,63.2689938398357
"F",0,1,0,144000,"Working","Single / not married","With parents",917,0,1,0,"Unknown",1,"0","Working",2,22.362765229295
"M",1,1,0,130500,"Working","Married","House / apartment",12692,0,1,0,"Security staff",2,"1","Working",2,56.6461327857632
"F",0,1,0,130500,"State servant","Single / not married","House / apartment",322,0,0,0,"Accountants",1,"0","Working",2,23.0910335386721
"F",0,1,1,247500,"State servant","Widow","Municipal apartment",1888,0,0,0,"Core staff",2,"0","Working",4,44.1368925393566
"F",0,0,0,225000,"Working","Married","Municipal apartment",2101,0,0,0,"Laborers",2,"0","Working",2,42.3709787816564
"F",0,1,0,157500,"Working","Married","House / apartment",5216,1,0,0,"Core staff",2,"0","Working",2,50.5872689938398
"M",0,1,0,180000,"State servant","Civil marriage","House / apartment",2956,0,0,0,"Laborers",2,"0","Working",2,46.7241615331964
"F",1,1,1,180000,"State servant","Married","House / apartment",2468,0,0,0,"Core staff",3,"1","Working",4,28.1971252566735
"M",1,0,2,157500,"Working","Married","House / apartment",2960,1,0,0,"Drivers",4,"0","Working",2,33.9383983572895
"F",0,0,1,126000,"Working","Single / not married","With parents",942,0,0,1,"Laborers",2,"0","Working",2,31.7234770704997
"F",1,1,0,270000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,47.8740588637919
"F",0,0,0,103500,"Working","Single / not married","With parents",2803,0,0,1,"Laborers",1,"1","Working",2,28.2108145106092
"F",0,1,1,67500,"Commercial associate","Married","House / apartment",2146,0,0,0,"Laborers",3,"0","Working",2,45.4674880219028
"F",0,1,0,135000,"Working","Separated","With parents",1554,0,0,0,"Laborers",1,"0","Working",2,33.2731006160164
"M",1,0,0,630000,"Working","Married","House / apartment",4840,1,1,0,"Managers",2,"0","Working",2,52.435318275154
"F",0,0,0,135000,"Working","Married","House / apartment",2927,0,0,0,"Sales staff",2,"0","Working",2,29.5359342915811
"F",0,1,0,90000,"Working","Married","House / apartment",2742,0,0,0,"Unknown",2,"1","Working",2,33.2128678986995
"F",1,1,0,112500,"Commercial associate","Married","House / apartment",244,0,1,0,"Core staff",2,"0","Working",4,27.5509924709103
"F",0,1,0,101250,"Working","Married","House / apartment",1615,1,1,0,"Managers",2,"0","Working",2,28.9801505817933
"F",0,0,0,202500,"Working","Married","House / apartment",979,0,1,0,"Cleaning staff",2,"0","Working",2,36.3668720054757
"F",1,1,0,238500,"State servant","Single / not married","House / apartment",6708,0,0,0,"Medicine staff",1,"0","Working",2,36.4079397672827
"M",0,1,0,288000,"State servant","Married","House / apartment",1305,0,0,0,"Core staff",2,"0","Working",4,26.7460643394935
"M",0,1,1,157500,"Working","Married","House / apartment",4413,0,0,0,"Unknown",3,"1","Working",2,42.1711156741958
"M",1,1,2,265500,"Working","Married","House / apartment",7934,1,0,0,"Core staff",4,"0","Working",2,39.6933607118412
"F",0,1,0,175500,"Working","Widow","House / apartment",2058,0,0,0,"Unknown",1,"0","Working",2,59.3620807665982
"F",0,1,0,202500,"Commercial associate","Separated","House / apartment",635,1,1,0,"Laborers",1,"0","Working",2,40.9226557152635
"F",1,1,1,112500,"Working","Married","House / apartment",1087,0,0,1,"Sales staff",3,"0","Working",2,31.2553045859001
"F",0,1,0,162000,"Pensioner","Widow","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,63.088295687885
"F",0,1,0,67500,"Commercial associate","Married","House / apartment",1995,0,0,0,"Sales staff",2,"0","Working",2,48.476386036961
"M",0,1,0,99000,"Working","Single / not married","House / apartment",351,0,0,1,"Low-skill Laborers",1,"0","Working",2,35.8494182067077
"M",0,1,0,135000,"Working","Married","House / apartment",92,0,0,0,"Managers",2,"0","Working",4,46.4804928131417
"F",1,1,0,157500,"State servant","Married","House / apartment",4132,0,0,0,"Unknown",2,"0","Working",2,50.570841889117
"F",0,1,0,157500,"Commercial associate","Married","House / apartment",6822,0,0,0,"Waiters/barmen staff",2,"0","Working",4,55.1101984941821
"F",0,1,0,81000,"Pensioner","Civil marriage","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,59.6878850102669
"M",1,0,0,157500,"Commercial associate","Single / not married","House / apartment",764,0,0,0,"Unknown",1,"0","Working",4,35.2169746748802
"F",0,1,0,157500,"Commercial associate","Civil marriage","House / apartment",2030,0,0,0,"Sales staff",2,"0","Working",2,43.1074606433949
"F",1,1,0,180000,"State servant","Married","House / apartment",1161,0,0,0,"Medicine staff",2,"0","Working",2,49.0951403148528
"F",0,1,0,160200,"Working","Married","House / apartment",5891,0,0,0,"Laborers",2,"0","Working",2,50.1409993155373
"M",1,1,0,292500,"State servant","Married","House / apartment",6113,1,1,0,"Unknown",2,"0","Working",4,44.0383299110199
"F",0,0,0,180000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,61.0047912388775
"F",0,0,0,112500,"Pensioner","Widow","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",1,64.2546201232033
"M",0,1,0,360000,"Working","Married","House / apartment",1035,0,0,1,"Drivers",2,"0","Working",2,48.4709103353867
"M",1,1,0,157500,"Commercial associate","Married","House / apartment",3531,0,0,0,"Laborers",2,"0","Working",2,59.4989733059548
"M",1,1,0,135000,"Working","Married","House / apartment",686,1,0,0,"Unknown",2,"0","Working",2,22.6584531143053
"M",1,1,2,112500,"Working","Single / not married","House / apartment",642,0,0,0,"Laborers",3,"0","Working",1,40.6379192334018
"F",1,1,0,135000,"Working","Civil marriage","House / apartment",2867,0,0,0,"Accountants",2,"0","Working",2,44.4955509924709
"F",0,1,0,225000,"Working","Married","House / apartment",1037,0,1,0,"Accountants",2,"0","Working",2,43.0609171800137
"F",0,1,0,63000,"Working","Married","House / apartment",414,0,1,0,"Core staff",2,"0","Working",2,32.0958247775496
"F",0,0,1,135000,"Working","Married","House / apartment",200,1,0,0,"Sales staff",3,"0","Working",2,38.5352498288843
"F",1,0,0,405000,"Working","Married","House / apartment",314,1,1,0,"Sales staff",2,"1","Working",2,48.2956878850103
"M",0,1,1,180000,"Working","Married","House / apartment",416,1,1,0,"Laborers",3,"0","Working",2,48.0547570157426
"F",0,1,0,315000,"Commercial associate","Married","House / apartment",716,0,0,0,"High skill tech staff",2,"0","Working",4,30.1492128678987
"M",0,1,1,270000,"Commercial associate","Married","House / apartment",1435,0,0,0,"Laborers",3,"0","Working",2,28.3559206023272
"F",0,1,0,225000,"Commercial associate","Married","House / apartment",1309,0,1,1,"Managers",2,"0","Working",4,53.7796030116359
"F",0,0,0,137700,"Working","Married","House / apartment",2174,1,0,0,"Sales staff",2,"0","Working",2,26.7186858316222
"M",0,1,0,180000,"Commercial associate","Married","House / apartment",776,0,1,0,"Security staff",2,"1","Working",2,49.8562628336756
"F",1,0,0,99000,"Commercial associate","Single / not married","With parents",417,0,0,0,"Laborers",1,"0","Working",3,22.8309377138946
"M",0,1,0,135000,"State servant","Single / not married","House / apartment",296,0,0,0,"High skill tech staff",1,"0","Working",3,23.9780971937029
"F",0,1,0,207000,"Commercial associate","Single / not married","With parents",665,0,0,0,"Core staff",1,"0","Working",4,30.5598904859685
"F",1,1,2,189000,"Working","Married","House / apartment",2713,1,1,0,"Sales staff",4,"0","Working",2,29.6098562628337
"M",0,0,1,112500,"Working","Married","House / apartment",2295,1,1,0,"Laborers",3,"0","Working",2,37.2511978097194
"M",0,1,0,103500,"Commercial associate","Married","Municipal apartment",906,0,0,0,"Unknown",2,"1","Working",2,25.5359342915811
"F",1,0,0,180000,"Commercial associate","Married","House / apartment",1315,0,0,0,"Core staff",2,"0","Working",2,31.1786447638604
"F",0,1,0,90000,"Working","Married","House / apartment",3402,0,0,0,"Sales staff",2,"0","Working",2,51.3237508555784
"F",0,1,0,189000,"Working","Married","House / apartment",3483,0,1,0,"Managers",2,"1","Working",2,52.5284052019165
"F",0,1,4,112500,"Commercial associate","Married","House / apartment",553,0,1,1,"Sales staff",6,"0","Working",2,42.9787816563997
"M",0,1,0,121500,"State servant","Married","House / apartment",3110,1,1,0,"Laborers",2,"1","Working",2,38.6666666666667
"M",1,0,2,157500,"Working","Married","House / apartment",519,1,0,0,"Drivers",4,"0","Working",2,36.788501026694
"F",0,1,0,247500,"Working","Single / not married","House / apartment",1565,0,1,0,"Unknown",1,"0","Working",2,56.2874743326489
"M",1,1,0,162000,"Working","Married","House / apartment",393,0,0,0,"Managers",2,"0","Working",4,34.9130732375086
"F",0,0,0,225000,"Working","Married","House / apartment",1238,1,0,0,"Laborers",2,"0","Working",1,41.6618754277892
"M",0,1,0,157500,"Commercial associate","Single / not married","House / apartment",1507,1,0,0,"Laborers",1,"0","Working",2,34.3572895277207
"M",0,1,0,225000,"Working","Civil marriage","Municipal apartment",3740,1,1,0,"Unknown",2,"0","Working",3,35.5674195756331
"F",0,1,1,81000,"Working","Married","House / apartment",1450,1,1,0,"Sales staff",3,"1","Working",3,28.0136892539357
"M",1,1,0,450000,"Working","Married","House / apartment",856,0,1,0,"Managers",2,"0","Working",4,33.9520876112252
"F",0,0,1,135000,"Working","Civil marriage","House / apartment",1032,0,0,0,"Low-skill Laborers",3,"0","Working",2,51.0527036276523
"F",0,0,0,180000,"Working","Civil marriage","House / apartment",2271,0,0,0,"Unknown",2,"1","Working",4,30.1108829568789
"F",1,1,0,157500,"Commercial associate","Married","House / apartment",1608,1,0,0,"Laborers",2,"0","Working",4,48.9144421629021
"F",0,1,0,315000,"Working","Married","House / apartment",2890,0,0,0,"Sales staff",2,"0","Working",2,49.3497604380561
"F",1,0,0,99000,"Working","Married","House / apartment",1357,1,0,0,"Medicine staff",2,"0","Working",2,38.7433264887064
"F",0,1,0,247500,"Commercial associate","Widow","House / apartment",4053,0,0,1,"Sales staff",1,"0","Working",4,47.0198494182067
"F",0,1,1,112500,"Working","Civil marriage","House / apartment",381,1,1,0,"Secretaries",3,"0","Working",2,27.8439425051335
"F",1,0,0,112500,"Commercial associate","Single / not married","House / apartment",1182,0,0,0,"HR staff",1,"0","Working",4,25.719370294319
"F",0,1,0,135000,"Commercial associate","Civil marriage","House / apartment",365,0,0,0,"Sales staff",2,"0","Working",2,46.8227241615332
"F",0,1,1,112500,"Commercial associate","Married","House / apartment",3011,1,1,0,"Sales staff",3,"0","Working",3,30.7707049965777
"M",1,1,1,337500,"Commercial associate","Married","With parents",1116,0,0,1,"Laborers",3,"0","Working",2,27.1649555099247
"M",0,1,0,310500,"State servant","Married","House / apartment",2858,0,0,1,"Unknown",2,"1","Working",2,45.5085557837098
"F",0,1,0,234000,"Commercial associate","Married","Municipal apartment",1607,0,1,0,"Sales staff",2,"0","Working",4,42.0260095824778
"M",0,1,0,85500,"Working","Separated","House / apartment",746,1,1,0,"Unknown",1,"1","Working",2,38.9568788501027
"F",0,0,0,135000,"Working","Single / not married","Rented apartment",1978,0,0,0,"Laborers",1,"0","Working",2,42.1519507186858
"F",0,1,1,90000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",3,"1","Not_Working",2,57.5003422313484
"F",0,0,0,162000,"Pensioner","Civil marriage","Rented apartment",0,0,0,0,"Retired",2,"1","Not_Working",2,57.1772758384668
"F",0,0,0,270000,"Working","Single / not married","House / apartment",981,0,1,0,"Accountants",1,"1","Working",4,33.5140314852841
"F",1,1,0,135000,"Commercial associate","Married","House / apartment",1986,0,0,1,"Managers",2,"0","Working",4,32.4298425735797
"F",0,1,0,270000,"Pensioner","Widow","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",4,65.4893908281999
"F",0,1,0,36000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,59.605749486653
"M",0,1,0,78750,"Pensioner","Married","House / apartment",0,0,0,1,"Retired",2,"0","Not_Working",2,64.4271047227926
"F",0,1,0,112500,"Commercial associate","Married","Municipal apartment",2985,1,0,1,"Sales staff",2,"0","Working",4,40.0684462696783
"F",0,1,0,225000,"Working","Married","House / apartment",1881,0,0,0,"Laborers",2,"0","Working",2,44.911704312115
"M",0,0,0,247500,"State servant","Married","Municipal apartment",3503,0,0,0,"Core staff",2,"0","Working",2,34.8501026694045
"M",1,1,0,157500,"Working","Married","Municipal apartment",3092,0,0,0,"Unknown",2,"0","Working",2,45.8151950718686
"M",0,1,0,29250,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,60.4325804243669
"F",0,1,0,157500,"Working","Married","House / apartment",5046,0,0,0,"Sales staff",2,"0","Working",2,47.0636550308008
"F",0,0,0,135000,"Working","Married","House / apartment",5846,0,0,0,"Core staff",2,"0","Working",2,64.041067761807
"F",0,1,0,135000,"Pensioner","Separated","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,59.6440793976728
"F",0,0,0,135000,"Working","Married","House / apartment",3558,0,0,0,"Laborers",2,"0","Working",2,31.9479808350445
"M",0,1,0,180000,"Working","Married","House / apartment",5780,0,0,0,"Laborers",2,"0","Working",2,49.2101300479124
"F",0,0,0,76500,"Commercial associate","Single / not married","With parents",1939,1,0,0,"Unknown",1,"0","Working",2,36.208076659822
"M",1,1,0,225000,"Working","Single / not married","House / apartment",2547,1,0,1,"Managers",1,"0","Working",4,27.1074606433949
"F",0,0,0,157500,"Working","Married","House / apartment",1420,0,0,0,"Sales staff",2,"0","Working",2,49.9712525667351
"M",1,0,1,157500,"Working","Married","House / apartment",1025,0,1,0,"Drivers",3,"0","Working",2,39.1731690622861
"F",0,0,0,112500,"Working","Single / not married","House / apartment",529,1,0,0,"Core staff",1,"0","Working",4,23.3264887063655
"M",1,0,0,225000,"Working","Married","House / apartment",559,0,0,0,"Laborers",2,"0","Working",2,37.284052019165
"F",0,0,0,225000,"Commercial associate","Married","House / apartment",1090,0,0,0,"Unknown",2,"1","Working",2,26.9733059548255
"F",1,1,2,103500,"Working","Married","House / apartment",1600,0,0,0,"Accountants",4,"0","Working",2,32.3504449007529
"F",0,1,1,144000,"Commercial associate","Single / not married","House / apartment",1512,0,0,0,"Sales staff",2,"0","Working",2,43.501711156742
"F",0,1,0,135000,"Pensioner","Widow","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,55.6714579055441
"M",1,1,0,585000,"Commercial associate","Married","With parents",1646,0,0,0,"Drivers",2,"0","Working",2,45.5934291581109
"M",1,0,0,135000,"Working","Single / not married","Rented apartment",802,1,1,0,"Managers",1,"0","Working",2,28.8651608487337
"F",0,0,0,337500,"Working","Civil marriage","House / apartment",1184,1,1,0,"Managers",2,"1","Working",4,41.6974674880219
"M",0,1,0,360000,"Commercial associate","Married","House / apartment",1938,0,1,1,"High skill tech staff",2,"0","Working",2,37.2731006160164
"F",0,1,2,225000,"Working","Married","Municipal apartment",2552,0,1,0,"Core staff",4,"0","Working",2,30.1026694045175
"M",1,1,0,90000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",1,61.5523613963039
"F",0,0,0,126000,"Working","Single / not married","With parents",319,0,0,1,"Waiters/barmen staff",1,"1","Working",3,22.2532511978097
"M",0,0,0,112500,"Working","Civil marriage","House / apartment",3523,0,0,0,"Laborers",2,"0","Working",2,43.4113620807666
"F",0,1,0,315000,"Working","Married","House / apartment",1112,0,0,0,"Waiters/barmen staff",2,"0","Working",2,46.8090349075975
"F",0,1,1,135000,"Working","Separated","House / apartment",1219,0,0,0,"Unknown",2,"1","Working",4,51.2169746748802
"F",0,1,1,112500,"Commercial associate","Married","Municipal apartment",5438,0,0,1,"Sales staff",3,"0","Working",2,41.9164955509925
"F",0,1,0,99000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,65.2950034223135
"M",1,1,0,81000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,65.3305954825462
"F",0,1,0,103500,"Commercial associate","Married","House / apartment",9302,0,1,0,"Cooking staff",2,"0","Working",2,44.1396303901437
"F",0,0,1,153000,"Working","Single / not married","Rented apartment",159,1,0,0,"High skill tech staff",2,"0","Working",2,49.0075290896646
"F",0,1,2,58500,"State servant","Married","House / apartment",1190,1,0,0,"Core staff",4,"0","Working",4,29.4182067077344
"F",0,1,1,135000,"Working","Civil marriage","House / apartment",857,0,1,0,"Laborers",3,"0","Working",2,39.668720054757
"F",0,1,0,229500,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,55.2416153319644
"M",1,1,0,202500,"Pensioner","Single / not married","House / apartment",231,0,0,0,"Laborers",1,"0","Working",2,32.227241615332
"F",0,1,1,157500,"Working","Married","House / apartment",422,1,0,0,"Unknown",3,"0","Working",4,25.1060917180014
"F",0,0,0,180000,"Working","Single / not married","House / apartment",978,1,0,0,"Accountants",1,"0","Working",2,31.9972621492129
"F",1,0,0,207000,"Working","Married","House / apartment",117,0,0,0,"Core staff",2,"0","Working",2,39.6139630390144
"M",0,0,0,135000,"Working","Married","House / apartment",1229,0,0,0,"Drivers",2,"1","Working",4,28.7693360711841
"M",1,1,0,450000,"Commercial associate","Married","House / apartment",1791,0,1,0,"Managers",2,"0","Working",4,55.8576317590691
"M",0,1,0,180000,"Working","Married","House / apartment",2129,0,0,0,"Laborers",2,"0","Working",2,27.5947980835045
"F",1,1,2,90000,"State servant","Married","House / apartment",5553,0,0,0,"Unknown",4,"0","Working",4,40.1478439425051
"F",1,1,2,135000,"Working","Married","House / apartment",3821,1,1,0,"Private service staff",4,"0","Working",2,40.2381930184805
"M",0,1,0,157500,"Working","Married","House / apartment",8040,0,1,0,"Laborers",2,"0","Working",2,45.3908281998631
"F",0,0,0,171000,"Commercial associate","Separated","House / apartment",5221,1,1,0,"Unknown",1,"0","Working",2,50.4339493497604
"M",1,1,1,67500,"Working","Married","House / apartment",3248,0,0,0,"Drivers",3,"0","Working",2,40.0383299110199
"F",1,1,1,270000,"Working","Married","House / apartment",3955,0,0,0,"Security staff",3,"0","Working",4,35.7453798767967
"F",0,1,0,112500,"Working","Single / not married","House / apartment",488,0,1,0,"Laborers",1,"0","Working",4,24.4380561259411
"F",0,1,0,180000,"Commercial associate","Widow","House / apartment",4232,0,0,0,"Accountants",1,"0","Working",2,44.6789869952088
"M",0,1,0,225000,"Commercial associate","Married","House / apartment",2257,0,0,0,"Laborers",2,"0","Working",2,28.5530458590007
"F",1,1,1,118350,"Working","Married","House / apartment",3131,1,1,0,"High skill tech staff",3,"0","Working",3,40.9308692676249
"M",1,0,0,202500,"Working","Married","House / apartment",3024,0,1,0,"High skill tech staff",2,"0","Working",4,32.0958247775496
"F",0,1,0,135000,"State servant","Separated","House / apartment",9255,0,0,0,"Core staff",1,"0","Working",4,45.1553730321697
"F",0,1,0,135000,"Working","Separated","House / apartment",201,0,1,1,"Private service staff",1,"0","Working",2,31.5619438740589
"F",1,1,0,112500,"Working","Married","House / apartment",1198,0,0,1,"Sales staff",2,"0","Working",2,43.192334017796
"F",1,1,0,211500,"Working","Civil marriage","House / apartment",2508,0,0,0,"Laborers",2,"1","Working",2,38.3737166324435
"F",0,1,0,225000,"Working","Separated","House / apartment",849,0,0,0,"Sales staff",1,"0","Working",2,42.1437371663244
"F",0,1,0,31950,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",1,56.8049281314168
"F",1,0,0,90000,"Pensioner","Civil marriage","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,55.5619438740589
"M",0,1,0,112500,"Working","Single / not married","House / apartment",304,0,1,0,"Cleaning staff",1,"0","Working",2,56.1341546885695
"F",0,1,0,135000,"Working","Married","House / apartment",3312,0,0,0,"Laborers",2,"0","Working",2,58.2039698836413
"M",1,1,0,225000,"Commercial associate","Married","House / apartment",321,0,0,1,"Laborers",2,"0","Working",2,53.782340862423
"F",0,0,1,405000,"Commercial associate","Married","House / apartment",1559,0,1,0,"Unknown",3,"0","Working",4,29.0595482546201
"F",0,1,0,261000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,59.6139630390144
"M",0,1,0,270000,"Commercial associate","Married","House / apartment",587,0,0,1,"Laborers",2,"0","Working",2,38.9130732375086
"F",0,1,0,175500,"Working","Separated","House / apartment",1311,0,0,1,"Laborers",1,"1","Working",2,51.8494182067077
"M",1,1,2,180000,"Commercial associate","Married","House / apartment",157,0,0,0,"Managers",4,"0","Working",4,40.6652977412731
"M",0,0,0,225000,"Commercial associate","Married","Municipal apartment",1328,0,0,0,"Drivers",2,"0","Working",2,32.2327173169062
"M",1,1,0,247500,"Working","Married","With parents",3985,0,0,0,"Sales staff",2,"0","Working",2,31.6906228610541
"F",0,1,0,90000,"Working","Married","House / apartment",3355,0,0,0,"Cooking staff",2,"1","Working",2,51.4551676933607
"F",1,0,0,90000,"State servant","Married","House / apartment",3734,1,1,0,"Core staff",2,"0","Working",2,58.2422997946612
"F",1,1,0,112500,"Working","Married","House / apartment",964,0,0,0,"Sales staff",2,"1","Working",2,28.8925393566051
